"State","Year","under19_pop_prct","white_pop_prct"
"AK",1990,0.347539265123172,0.765016537439679
"AK",1991,0.346412530494061,0.765286490714548
"AK",1992,0.341305780519622,0.763146809435808
"AK",1993,0.339367934978446,0.759043561237972
"AK",1994,0.337477706246229,0.756950015580765
"AK",1995,0.332948386200142,0.756048854092904
"AK",1996,0.331755314516513,0.752205583918997
"AK",1997,0.334260516046515,0.747034102922175
"AK",1998,0.338179026086732,0.742913738926205
"AK",1999,0.334079730592738,0.739544703006983
"AK",2000,0.331315698536379,0.734272560644497
"AK",2001,0.328133826931392,0.731904297522226
"AK",2002,0.324572615309409,0.729691735023827
"AK",2003,0.319800312763142,0.727222114266503
"AK",2004,0.314456851806348,0.725733596648495
"AK",2005,0.308537722694191,0.723734755137597
"AK",2006,0.304853236033656,0.722571530959482
"AK",2007,0.300815816551521,0.720877554020285
"AK",2008,0.296803427133412,0.718541577266876
"AK",2009,0.296694067063007,0.715224747637342
"AK",2010,0.291888333263296,0.713930327352187
"AK",2011,0.288522256442071,0.711177242815678
"AK",2012,0.28389210383288,0.708088105437385
"AK",2013,0.280868250961919,0.70483591744588
"AK",2014,0.278504325103255,0.702238133978375
"AK",2015,0.276244816935097,0.699490710483283
"AK",2016,0.275455320342677,0.696079066053818
"AK",2017,0.274023252670001,0.691764228741382
"AK",2018,0.271834306165229,0.68961516121441
"AK",2019,0.269090759966919,0.688236540472561
"AL",1990,0.293292313314264,0.737709487895843
"AL",1991,0.290530050576265,0.736439159670918
"AL",1992,0.28853297076033,0.734634019047601
"AL",1993,0.287659442997749,0.732866863050229
"AL",1994,0.287242774977589,0.73103793246795
"AL",1995,0.287985943027369,0.729401647737851
"AL",1996,0.286678309584951,0.72844255341943
"AL",1997,0.286839662220248,0.726852162406263
"AL",1998,0.28428081724503,0.726051552647955
"AL",1999,0.283480142054169,0.724877154022863
"AL",2000,0.28196276290252,0.723209992064549
"AL",2001,0.279707558855537,0.721999161077206
"AL",2002,0.277770151441188,0.720903535621725
"AL",2003,0.27593016173453,0.719849556710561
"AL",2004,0.274756446479143,0.718606431768486
"AL",2005,0.273244044330119,0.717546591156515
"AL",2006,0.27212749415044,0.71595886870134
"AL",2007,0.271355107386514,0.71490421242756
"AL",2008,0.270570424436746,0.713520350743482
"AL",2009,0.268805310199502,0.712325801639282
"AL",2010,0.265899227176118,0.711085319898684
"AL",2011,0.262316711845568,0.710107314564554
"AL",2012,0.259258474769852,0.70832783037087
"AL",2013,0.256620955217935,0.706681730596236
"AL",2014,0.254430016611594,0.705437379783837
"AL",2015,0.253072585287079,0.703930901891394
"AL",2016,0.251910497016053,0.702929253987591
"AL",2017,0.25071053645451,0.702107873527588
"AL",2018,0.249491732377788,0.701485428365722
"AL",2019,0.248091393655349,0.701070834569775
"AR",1990,0.294964410380101,0.830273539773214
"AR",1991,0.293034747375736,0.829854175828234
"AR",1992,0.293730835965801,0.828992244981755
"AR",1993,0.291652129236499,0.828280550078716
"AR",1994,0.291645332292978,0.828486070074045
"AR",1995,0.292767726105437,0.828067298283229
"AR",1996,0.29317614455686,0.826975062098846
"AR",1997,0.291026838748371,0.826252071247054
"AR",1998,0.290401018319005,0.825544713472127
"AR",1999,0.287498208804386,0.825060146463237
"AR",2000,0.284024269503186,0.823849356451981
"AR",2001,0.281203431007393,0.822811659064539
"AR",2002,0.27922926228239,0.821942720553806
"AR",2003,0.277790133352124,0.821129573519827
"AR",2004,0.276825062934459,0.820219108654588
"AR",2005,0.276064085502951,0.819459731178021
"AR",2006,0.275234507812674,0.818088066282013
"AR",2007,0.274865989152757,0.817563407227985
"AR",2008,0.274336470979498,0.816420912600703
"AR",2009,0.273574025240581,0.815226092680894
"AR",2010,0.272288091160603,0.813783126691499
"AR",2011,0.269720440974786,0.812695895182964
"AR",2012,0.267754433696773,0.811407496331505
"AR",2013,0.265992430898155,0.810377441373251
"AR",2014,0.264483425176047,0.809249671091652
"AR",2015,0.263382927340325,0.807851317372991
"AR",2016,0.262295487702338,0.806195688309847
"AR",2017,0.261068954085585,0.80516568405165
"AR",2018,0.25968781948432,0.804523191924334
"AR",2019,0.258110864721499,0.803898463916146
"AZ",1990,0.303456450793777,0.893892316081797
"AZ",1991,0.29927920147306,0.892272188811839
"AZ",1992,0.296248474107065,0.891451679631436
"AZ",1993,0.295921474674328,0.890596097839348
"AZ",1994,0.290879649401932,0.890142703721877
"AZ",1995,0.291933963211272,0.889292473613643
"AZ",1996,0.292574788421039,0.888600461309718
"AZ",1997,0.289283279044288,0.888289187859801
"AZ",1998,0.292264191203483,0.888225317825375
"AZ",1999,0.29467837541251,0.887885978466996
"AZ",2000,0.29567223567246,0.887285862497011
"AZ",2001,0.293286194288891,0.885430807795312
"AZ",2002,0.291989351874587,0.883256814216526
"AZ",2003,0.291509780479112,0.88097955053423
"AZ",2004,0.290841029763619,0.878529560165905
"AZ",2005,0.2900703313212,0.875479463620706
"AZ",2006,0.289483195035578,0.871679398441669
"AZ",2007,0.289428555076049,0.868139094742416
"AZ",2008,0.288967419393978,0.864592518711501
"AZ",2009,0.28658992040868,0.861408535879785
"AZ",2010,0.283359647594914,0.859049983362394
"AZ",2011,0.278226838711791,0.856731477388758
"AZ",2012,0.274581547031889,0.854412173465723
"AZ",2013,0.271487271369824,0.852098461516195
"AZ",2014,0.268502839275985,0.849832395129392
"AZ",2015,0.265585219562392,0.847854129537038
"AZ",2016,0.262692996125094,0.845454275650793
"AZ",2017,0.259235509102204,0.843738394391375
"AZ",2018,0.25602303093703,0.842376750902204
"AZ",2019,0.252599187466692,0.840661204440288
"CA",1990,0.296615382458628,0.812904948561417
"CA",1991,0.29826378332312,0.809782212021397
"CA",1992,0.298625983259412,0.806716290242291
"CA",1993,0.301274586467473,0.803558684451648
"CA",1994,0.304456344857387,0.800848196894751
"CA",1995,0.30678083838819,0.798130536598552
"CA",1996,0.309257732495818,0.79592083209526
"CA",1997,0.307381762180089,0.79403647908746
"CA",1998,0.305226391371929,0.792468399182422
"CA",1999,0.303351745313113,0.790837716621565
"CA",2000,0.301751528194808,0.788856012230443
"CA",2001,0.29913115223563,0.785922562935879
"CA",2002,0.296941661500369,0.783125170642687
"CA",2003,0.295225202371226,0.78039933953153
"CA",2004,0.293572718899025,0.777624644071654
"CA",2005,0.291436016854219,0.774434496560408
"CA",2006,0.28944964135289,0.771034320287257
"CA",2007,0.287419685861454,0.767781992270356
"CA",2008,0.285448907324834,0.764672940258418
"CA",2009,0.282757372597107,0.761541506100893
"CA",2010,0.279401423952549,0.758767895670205
"CA",2011,0.275089045436586,0.757083177541514
"CA",2012,0.271098111139219,0.755414663968294
"CA",2013,0.267617129778329,0.753412991740081
"CA",2014,0.264219820145477,0.751146955258563
"CA",2015,0.261213198144974,0.748568228440046
"CA",2016,0.258441054009668,0.74620450108697
"CA",2017,0.255916606774898,0.743803809378188
"CA",2018,0.253486605759505,0.741612881873887
"CA",2019,0.251198141901558,0.739107111234921
"CO",1990,0.295597919711406,0.930523113612273
"CO",1991,0.291553972564885,0.929246359516746
"CO",1992,0.290396943424928,0.92784227642416
"CO",1993,0.287962810765817,0.926454741826598
"CO",1994,0.28544684342919,0.925492888612973
"CO",1995,0.283559549298042,0.924530915136544
"CO",1996,0.28288671449694,0.923449198106517
"CO",1997,0.283540299326107,0.922254549382039
"CO",1998,0.285498194036446,0.92040375655966
"CO",1999,0.285114734485277,0.918808438582136
"CO",2000,0.284554074363733,0.91610801306518
"CO",2001,0.283984610750828,0.914238399597622
"CO",2002,0.282694482414285,0.912556013866007
"CO",2003,0.281851078845028,0.911431720843715
"CO",2004,0.279556364102135,0.909495120560313
"CO",2005,0.278397059687108,0.908171354747783
"CO",2006,0.276575001858944,0.906373009368016
"CO",2007,0.275495704711287,0.904788807685806
"CO",2008,0.274265859260123,0.902816106410783
"CO",2009,0.272879482803872,0.900721914566907
"CO",2010,0.270775014765177,0.89834584452155
"CO",2011,0.268210707526574,0.89718943634854
"CO",2012,0.264957159614355,0.895806127395142
"CO",2013,0.261856867528874,0.894276466184036
"CO",2014,0.259181649094101,0.892699408852281
"CO",2015,0.256394911187217,0.890935953559804
"CO",2016,0.25354368804966,0.889566662424188
"CO",2017,0.250582825556832,0.888383493246921
"CO",2018,0.247781389341286,0.886867416807481
"CO",2019,0.244493062366464,0.885530783144079
"CT",1990,0.257139880199285,0.895862261073698
"CT",1991,0.257723603081539,0.892286917991641
"CT",1992,0.259527338343969,0.889553223668106
"CT",1993,0.262430061873428,0.886332998405947
"CT",1994,0.264743053706424,0.884013882484988
"CT",1995,0.26633894319861,0.881466326368533
"CT",1996,0.266742590325428,0.879005959507715
"CT",1997,0.266923293727615,0.876169630626617
"CT",1998,0.269386085021715,0.872904825409051
"CT",1999,0.270912098124233,0.869588391924052
"CT",2000,0.271457366645006,0.866648670179792
"CT",2001,0.272290978156538,0.863784015252699
"CT",2002,0.272014245613082,0.860409066977685
"CT",2003,0.270954925127772,0.857017807697076
"CT",2004,0.2697999538914,0.854168966852722
"CT",2005,0.267818016536278,0.851091944124762
"CT",2006,0.265846377783969,0.847803244386574
"CT",2007,0.26381734315774,0.844651245864365
"CT",2008,0.261386645171353,0.841615995582104
"CT",2009,0.258705202162835,0.838294719506138
"CT",2010,0.255997434001823,0.835208098987627
"CT",2011,0.254132408174049,0.832662585420381
"CT",2012,0.251341267759192,0.829782445465312
"CT",2013,0.24764794882444,0.827392644069654
"CT",2014,0.244545592128471,0.824355603134101
"CT",2015,0.24164887617427,0.821235798503647
"CT",2016,0.239222546009227,0.818650243240834
"CT",2017,0.237040190054171,0.81585241864866
"CT",2018,0.234938905564018,0.813008186990413
"CT",2019,0.232683091150867,0.809585315291588
"DC",1990,0.22318406267088,0.316912844589895
"DC",1991,0.224041806047897,0.311856141927538
"DC",1992,0.223061926317639,0.31050178641654
"DC",1993,0.225682469876583,0.3131071508363
"DC",1994,0.230896121947122,0.317395827499538
"DC",1995,0.237448687979852,0.322059474571804
"DC",1996,0.23844424216906,0.327735041764431
"DC",1997,0.239687108092494,0.334091901869883
"DC",1998,0.234014471984856,0.33932027670152
"DC",1999,0.236323970165535,0.346114522117174
"DC",2000,0.236491470965622,0.34785139656601
"DC",2001,0.235559717599877,0.356279503711027
"DC",2002,0.235245778650913,0.359991485768322
"DC",2003,0.232892760271732,0.36324410468213
"DC",2004,0.230141927665855,0.370322357922621
"DC",2005,0.225975780059809,0.380074620549568
"DC",2006,0.222271286410446,0.387719233687472
"DC",2007,0.218402030626528,0.398057812967876
"DC",2008,0.215200366747324,0.405731460991734
"DC",2009,0.211487805372255,0.417384858534213
"DC",2010,0.205225816471863,0.426181294260326
"DC",2011,0.204570829299774,0.432345918038077
"DC",2012,0.205396236399947,0.437961078806282
"DC",2013,0.20642164465301,0.440867470768436
"DC",2014,0.207143590486889,0.444772076675001
"DC",2015,0.207710986082322,0.449498075214688
"DC",2016,0.207362043699832,0.453791474377201
"DC",2017,0.209612523132625,0.458574253208348
"DC",2018,0.210725724719798,0.46284710789156
"DC",2019,0.211600724903613,0.468267046782921
"DE",1990,0.279401463931167,0.812425044842413
"DE",1991,0.276245827721497,0.808403115301282
"DE",1992,0.275690182393784,0.804321329639889
"DE",1993,0.275594653287617,0.800967753808867
"DE",1994,0.277635548989959,0.796956288455776
"DE",1995,0.275378425563287,0.792798471771906
"DE",1996,0.275474137523837,0.789082522129567
"DE",1997,0.276205709480004,0.784253087545094
"DE",1998,0.277212495169225,0.779889563559905
"DE",1999,0.278361011109821,0.775768719596382
"DE",2000,0.27804744059117,0.771865259870316
"DE",2001,0.27622756846496,0.767177035537307
"DE",2002,0.274523083869511,0.762902071401902
"DE",2003,0.27246843837981,0.758553452737948
"DE",2004,0.270720014251273,0.754490535060658
"DE",2005,0.269161687274448,0.749450393421286
"DE",2006,0.267036593938096,0.744881689996602
"DE",2007,0.265878136940794,0.7400134671792
"DE",2008,0.264481136451576,0.735750797059309
"DE",2009,0.262757785428325,0.731841476680161
"DE",2010,0.259280585776012,0.728791798068682
"DE",2011,0.255569600862262,0.726081987610497
"DE",2012,0.252433676909107,0.724168714535626
"DE",2013,0.248460332446924,0.721276862976084
"DE",2014,0.245155160340037,0.718628785173413
"DE",2015,0.242810639446184,0.715308971455041
"DE",2016,0.240985287500224,0.712663119479915
"DE",2017,0.239246966262308,0.710284974336946
"DE",2018,0.23726771892501,0.707439519658118
"DE",2019,0.23507954699496,0.704795001663648
"FL",1990,0.255587089293608,0.847228489285183
"FL",1991,0.252497232942487,0.844665491580351
"FL",1992,0.252236081571201,0.841545833344627
"FL",1993,0.254013714903622,0.838728213921191
"FL",1994,0.25464842587955,0.835974986101985
"FL",1995,0.254508585333138,0.833406395363834
"FL",1996,0.254406141102081,0.831033045721641
"FL",1997,0.254245535977681,0.828323995094527
"FL",1998,0.254052498040397,0.826014610476091
"FL",1999,0.254024560927714,0.823553289172235
"FL",2000,0.252910746617155,0.821402441437194
"FL",2001,0.251970567157748,0.818786014472366
"FL",2002,0.251076104130953,0.816302592608349
"FL",2003,0.250065734204457,0.813839850835843
"FL",2004,0.249130966198837,0.811463333600914
"FL",2005,0.248094472167361,0.808688278771741
"FL",2006,0.247458549820306,0.805540323410758
"FL",2007,0.246110185399025,0.803087537447241
"FL",2008,0.244375962936865,0.800598737916821
"FL",2009,0.241984299920161,0.798502936098496
"FL",2010,0.238933440845968,0.79672980398489
"FL",2011,0.23536730267933,0.794335366741095
"FL",2012,0.23215376325888,0.792345322700147
"FL",2013,0.229939023170459,0.790848548633988
"FL",2014,0.227665386587696,0.789527626119053
"FL",2015,0.225926790592053,0.788530599322818
"FL",2016,0.224514040013725,0.787603663370328
"FL",2017,0.223055777646725,0.786470967576057
"FL",2018,0.221467322296123,0.785633776788399
"FL",2019,0.2195098580451,0.784742917747806
"GA",1990,0.301382611742588,0.715440310954055
"GA",1991,0.297403353822821,0.712423032900171
"GA",1992,0.295887477606285,0.709339446104216
"GA",1993,0.295882486128307,0.705622764479296
"GA",1994,0.294426913449669,0.701829006317445
"GA",1995,0.294091230939086,0.698506620737669
"GA",1996,0.294408970241442,0.694987741080638
"GA",1997,0.293768889639548,0.691483870279355
"GA",1998,0.294251212177321,0.68781181900865
"GA",1999,0.29498363465414,0.684020872574017
"GA",2000,0.294504164973625,0.680027100010781
"GA",2001,0.293691994712212,0.676664472573719
"GA",2002,0.293114358571251,0.673158518032368
"GA",2003,0.29297444575093,0.669920523431329
"GA",2004,0.292273845021217,0.666120325884123
"GA",2005,0.292473203328463,0.662273992535449
"GA",2006,0.291573451751363,0.656902887815642
"GA",2007,0.29187727299757,0.652618163788018
"GA",2008,0.290777659346925,0.648713082372849
"GA",2009,0.288668376980569,0.644868445041112
"GA",2010,0.286287486430281,0.641607532052751
"GA",2011,0.283075800278523,0.638241166910535
"GA",2012,0.279879774941599,0.635334088106465
"GA",2013,0.277288525751721,0.632105417319004
"GA",2014,0.274817383606572,0.628822209935993
"GA",2015,0.272704961768726,0.625431856156445
"GA",2016,0.270751677604789,0.621801727644151
"GA",2017,0.268565549795251,0.618475302896258
"GA",2018,0.266296557430404,0.615398000462557
"GA",2019,0.263876554602751,0.612342844398306
"HI",1990,0.279090715596264,0.338965469860107
"HI",1991,0.280252367706645,0.337198725493818
"HI",1992,0.28173773296174,0.334166801166567
"HI",1993,0.283490132482065,0.328371011171193
"HI",1994,0.284815786637205,0.323341776586141
"HI",1995,0.284890220528151,0.318369659123001
"HI",1996,0.284145860245648,0.313216559848142
"HI",1997,0.28079792677693,0.308395232907464
"HI",1998,0.276449865992777,0.30408324987883
"HI",1999,0.273527224655044,0.299700900603156
"HI",2000,0.269373615081428,0.295784408814366
"HI",2001,0.266494174304294,0.298165175031894
"HI",2002,0.263539507894803,0.299917796925331
"HI",2003,0.261613678252238,0.300127722086969
"HI",2004,0.259940372292353,0.300739889240395
"HI",2005,0.256144172521851,0.302913448990469
"HI",2006,0.25407049233774,0.304769452658599
"HI",2007,0.25348129287248,0.302409029585574
"HI",2008,0.251586645679032,0.303085917942551
"HI",2009,0.250678501867876,0.302092421793146
"HI",2010,0.248064646914909,0.301912881801046
"HI",2011,0.245826775192866,0.301947541159506
"HI",2012,0.243717396852891,0.303019635733766
"HI",2013,0.241892201843006,0.305283250120895
"HI",2014,0.239555953958112,0.306180533856284
"HI",2015,0.238227575362926,0.307008463825514
"HI",2016,0.236446269471174,0.306770508259203
"HI",2017,0.235578242802373,0.305666343488068
"HI",2018,0.234380290484326,0.304482001530347
"HI",2019,0.233136893730507,0.302656596076481
"IA",1990,0.289744978277739,0.97113790705418
"IA",1991,0.287202339994846,0.970026590525566
"IA",1992,0.2841614802152,0.968934512867403
"IA",1993,0.284249544937349,0.967763869364943
"IA",1994,0.284129838294959,0.966662410470803
"IA",1995,0.282993876276299,0.965693336723196
"IA",1996,0.283629513888889,0.964738541666667
"IA",1997,0.283620632703116,0.963960667132692
"IA",1998,0.283776894055267,0.963132718218371
"IA",1999,0.283738810282578,0.961898579465416
"IA",2000,0.282657924861398,0.958404160778842
"IA",2001,0.281294967218589,0.956971647651754
"IA",2002,0.278627744072218,0.955454132151696
"IA",2003,0.276648292538509,0.953774627387705
"IA",2004,0.274994709908299,0.952055010182368
"IA",2005,0.273153167497286,0.950250872504684
"IA",2006,0.272302695192588,0.948255306365761
"IA",2007,0.271682695321304,0.946092506965163
"IA",2008,0.2713702964862,0.944040144076342
"IA",2009,0.270503846191891,0.94183265355917
"IA",2010,0.269101481769207,0.939572137297611
"IA",2011,0.267486994249815,0.937014730283961
"IA",2012,0.265594127800949,0.934806692694534
"IA",2013,0.264537598969543,0.931505591502352
"IA",2014,0.263791146059466,0.928248669336035
"IA",2015,0.263021954783144,0.925640828463037
"IA",2016,0.262348345181711,0.923024770938991
"IA",2017,0.261596345752893,0.920100905603922
"IA",2018,0.260161442258159,0.918120584967754
"IA",2019,0.258737524048595,0.916491551692989
"ID",1990,0.341571972690205,0.973100128014666
"ID",1991,0.335511026431938,0.972972661516773
"ID",1992,0.334327717566262,0.972669207836258
"ID",1993,0.333318602268464,0.972195265375624
"ID",1994,0.33360549801771,0.9723326405505
"ID",1995,0.33067419108791,0.971746896770807
"ID",1996,0.328874233947284,0.97137853331815
"ID",1997,0.326299938136945,0.970710285546837
"ID",1998,0.324808157594244,0.96966374677601
"ID",1999,0.322559682175854,0.968906632885831
"ID",2000,0.319770206936888,0.966270595568826
"ID",2001,0.317395500779568,0.964955051736338
"ID",2002,0.314483591122464,0.963865255317181
"ID",2003,0.31134166556646,0.962733060482037
"ID",2004,0.308851402713892,0.961616666738516
"ID",2005,0.307532132182174,0.960127877578084
"ID",2006,0.306011088951969,0.959001653878444
"ID",2007,0.305929486647111,0.957573724092339
"ID",2008,0.305556859064602,0.956608139110485
"ID",2009,0.304175332708456,0.955434725968661
"ID",2010,0.302457558383087,0.954653393992409
"ID",2011,0.299155886382433,0.953368562607724
"ID",2012,0.296016357805687,0.952612133961502
"ID",2013,0.293461543713219,0.951679673486817
"ID",2014,0.291460672228517,0.95075384155104
"ID",2015,0.28956263828246,0.949393086497818
"ID",2016,0.287237722749914,0.948020066810114
"ID",2017,0.284681684679938,0.947302084455221
"ID",2018,0.28118187800765,0.946857419670318
"ID",2019,0.277646867909114,0.946290146133465
"IL",1990,0.287530528276702,0.822668299730838
"IL",1991,0.28700002869747,0.820617040557823
"IL",1992,0.286617689613914,0.81836329922635
"IL",1993,0.286522406937622,0.815998436523436
"IL",1994,0.28793246805794,0.813994695525782
"IL",1995,0.289597971825975,0.812162315545312
"IL",1996,0.29127275440574,0.810497143570602
"IL",1997,0.292054836339107,0.808792426213809
"IL",1998,0.291438444433018,0.807173687872738
"IL",1999,0.291213219171099,0.805222825110729
"IL",2000,0.290035411315649,0.803257654456943
"IL",2001,0.288521909653284,0.801981271487363
"IL",2002,0.28694845961329,0.800629848287773
"IL",2003,0.285226209672088,0.799403010798179
"IL",2004,0.283699634616129,0.798094850479036
"IL",2005,0.281755775599543,0.796705335481169
"IL",2006,0.279740002238224,0.79519707243501
"IL",2007,0.278144870149071,0.793828715583482
"IL",2008,0.276348277929351,0.792549845697487
"IL",2009,0.274269351238257,0.791116170023423
"IL",2010,0.271815597878058,0.789790945105499
"IL",2011,0.268614910144618,0.788489393472866
"IL",2012,0.265261816214387,0.786976994390068
"IL",2013,0.261878496911508,0.785354919675484
"IL",2014,0.258867461839593,0.783943070169699
"IL",2015,0.256427040139396,0.782525708043907
"IL",2016,0.254286504759126,0.781519043639938
"IL",2017,0.252254510351027,0.78037453825969
"IL",2018,0.250218127368778,0.77911936512812
"IL",2019,0.248212865380595,0.777675047651005
"IN",1990,0.292163551104232,0.912639862046084
"IN",1991,0.28904591349458,0.911584278009283
"IN",1992,0.286785183028707,0.910139787369811
"IN",1993,0.285979363372033,0.908792600268443
"IN",1994,0.286792188384069,0.907312921353939
"IN",1995,0.28723434616905,0.905954566203061
"IN",1996,0.287191375975637,0.904705763431269
"IN",1997,0.288886123829544,0.903053045312662
"IN",1998,0.289869942389246,0.901562458325554
"IN",1999,0.290414888810844,0.899909825840298
"IN",2000,0.28966690994188,0.897572927572603
"IN",2001,0.288422523075316,0.895633641004217
"IN",2002,0.286662680290521,0.893733673361147
"IN",2003,0.285277435925739,0.891825535072405
"IN",2004,0.284522863523176,0.889856212258385
"IN",2005,0.283542583269944,0.887861592427376
"IN",2006,0.282794663671826,0.885634635254108
"IN",2007,0.282215386891872,0.883648329620717
"IN",2008,0.28153566037636,0.881709113084504
"IN",2009,0.280112550459994,0.879621941921176
"IN",2010,0.277904459980476,0.877639115547316
"IN",2011,0.275042169695273,0.875749018495739
"IN",2012,0.271973963944217,0.873820973513174
"IN",2013,0.269852861587955,0.871855415208428
"IN",2014,0.267875699688973,0.869976601709161
"IN",2015,0.266308204893695,0.868112841462001
"IN",2016,0.265044984372136,0.865784263126923
"IN",2017,0.263718598670667,0.863768342755972
"IN",2018,0.262363944005949,0.861113521520508
"IN",2019,0.260697104476251,0.858672304035267
"KS",1990,0.296725692355247,0.919741237528457
"KS",1991,0.296179006708229,0.918931357710061
"KS",1992,0.295409798001417,0.916962763298286
"KS",1993,0.29601294245715,0.916421251007707
"KS",1994,0.296577850993194,0.915089364014055
"KS",1995,0.295372138560181,0.914185928757593
"KS",1996,0.29554753889191,0.913537452276755
"KS",1997,0.296872604629772,0.912700755741679
"KS",1998,0.298045777678552,0.910927919212147
"KS",1999,0.297956419242082,0.909206754337951
"KS",2000,0.296832104469683,0.906242053160712
"KS",2001,0.295550377808584,0.904740352354892
"KS",2002,0.293333235060539,0.902933995691966
"KS",2003,0.291691088224623,0.901480497274334
"KS",2004,0.2893928516702,0.900015469725601
"KS",2005,0.287571226303583,0.898701744327303
"KS",2006,0.285602861598788,0.897015524455732
"KS",2007,0.285502292741717,0.895420802971494
"KS",2008,0.284786095533027,0.893267489911242
"KS",2009,0.284627691421342,0.891408703486139
"KS",2010,0.283947883100844,0.889497549148237
"KS",2011,0.28261743153639,0.888046772212008
"KS",2012,0.280484892680271,0.8863768461527
"KS",2013,0.278742103931547,0.884923745650163
"KS",2014,0.277110128513433,0.883503908842517
"KS",2015,0.275396002283938,0.881728532480627
"KS",2016,0.273909216708281,0.880585149874057
"KS",2017,0.272470552318925,0.880272683704642
"KS",2018,0.270457542336758,0.879263258155384
